17:29:00.017857,82,2400
17:29:00.017857,84,2614
17:29:00.070978,84,2902
17:29:00.123137,84,2676
17:29:00.123137,84,2610
17:29:00.175744,83,2997
17:29:00.175744,83,2919
17:29:00.228125,84,2969
17:29:00.228125,83,3010
17:29:00.228125,84,2992
17:29:00.228125,83,2927
17:29:00.228125,83,2939
17:29:00.280922,83,2585
17:29:00.280922,84,2957
17:29:00.333336,84,3054
17:29:00.333336,83,2967
17:29:00.333336,84,2918
17:29:00.385829,84,2866
17:29:00.385829,83,2918
17:29:00.439135,84,2972
17:29:00.439135,84,3052
17:29:00.491395,83,2921
17:29:00.491395,83,2946
17:29:00.491395,83,2956
17:29:00.544001,84,2846
17:29:00.544001,83,3000
17:29:00.596630,84,2940
17:29:00.648974,82,2967
17:29:00.648974,84,2957
17:29:00.701319,83,2798
17:29:00.754533,84,2717
17:29:00.754533,84,2738
17:29:00.859751,83,3003
17:29:00.859751,84,3042
17:29:00.914935,83,2931
17:29:00.914935,82,2773
17:29:00.914935,83,2952
17:29:00.968650,83,2976
17:29:00.968650,82,2956
17:29:00.968650,83,3065
17:29:01.025067,84,2999
17:29:01.025067,83,2956
17:29:01.077543,83,3152
17:29:01.077543,84,3126
17:29:01.130126,83,3074
17:29:01.182589,83,3087
17:29:01.182589,82,2910
17:29:01.182589,82,2979
17:29:01.236543,84,2716
17:29:01.288737,83,3053
17:29:01.288737,83,3107
17:29:01.341333,83,3083
17:29:01.341333,83,3084
17:29:01.341333,83,3118
17:29:01.446607,84,3122
17:29:01.446607,84,3128
17:29:01.551201,83,3073
17:29:01.603391,83,3129
17:29:01.655816,83,3131
17:29:01.655816,83,3121
17:29:01.708067,85,3093
17:29:01.760035,83,3146
17:29:01.760035,84,3125
17:29:01.812317,83,3107
17:29:01.812317,84,3116
17:29:01.812317,82,3127
17:29:01.812317,82,3165
17:29:01.865102,84,3071
17:29:01.865102,84,3102
17:29:01.865102,83,3167
17:29:01.917498,83,3112
17:29:01.969679,82,3185
17:29:02.021854,85,3060
17:29:02.074016,85,3157
17:29:02.178454,85,3072
17:29:02.230550,85,3092
17:29:02.230550,86,3060
17:29:02.230550,84,3131
17:29:02.283053,84,3144
17:29:02.283053,84,3119
17:29:02.283053,84,3142
17:29:02.335692,84,3151
17:29:02.492187,82,3183
17:29:02.492187,84,3086
17:29:02.544340,83,3128
17:29:02.544340,85,3128
17:29:02.596868,85,3062
17:29:02.596868,84,3051
17:29:02.649326,83,3184
17:29:02.649326,84,3124
17:29:02.649326,85,3089
17:29:02.753857,84,3078
17:29:02.753857,86,2949
17:29:02.858338,83,3181
17:29:02.858338,82,3219
17:29:02.910735,86,2994
17:29:02.910735,86,3026
17:29:02.910735,86,3145
17:29:02.964733,84,3181
17:29:02.964733,83,3214
17:29:03.069720,83,3348
17:29:03.069720,87,3074
17:29:03.122161,87,3259
17:29:03.122161,86,3368
17:29:03.174541,87,3411
17:29:03.174541,86,3348
17:29:03.174541,87,3266
17:29:03.227102,86,3260
17:29:03.227102,90,3702
17:29:03.279285,90,3960
17:29:03.279285,89,4027
17:29:03.279285,89,4063
17:29:03.279285,89,3885
17:29:03.332249,88,3608
17:29:03.332249,87,3561
17:29:03.332249,88,3622
17:29:03.332249,89,3744
17:29:03.385013,89,4364
17:29:03.385013,89,4304
17:29:03.385013,89,4440
17:29:03.385013,89,4397
17:29:03.438182,88,4398
17:29:03.438182,89,4204
17:29:03.438182,89,4223
17:29:03.491421,88,4561
17:29:03.491421,87,4612
17:29:03.491421,87,4574
17:29:03.543911,87,4610
17:29:03.543911,87,4568
17:29:03.596405,87,4310
17:29:03.596405,87,4348
17:29:03.648648,88,4397
17:29:03.648648,88,4398
17:29:03.648648,88,4386
17:29:03.701086,88,4384
17:29:03.701086,88,4584
17:29:03.701086,89,4824
17:29:03.753708,90,5209
17:29:03.753708,90,5145
17:29:03.806414,90,5416
17:29:03.858704,89,5440
17:29:03.858704,89,5532
17:29:03.858704,89,5440
17:29:03.858704,89,5426
17:29:03.964369,88,5889
17:29:03.964369,89,5821
17:29:04.016727,90,5818
17:29:04.016727,90,5950
17:29:04.069236,90,6092
17:29:04.069236,91,5885
17:29:04.069236,91,5923
17:29:04.121906,90,6089
17:29:04.121906,90,6110
17:29:04.174283,90,6138
17:29:04.174283,91,6028
17:29:04.174283,92,5927
17:29:04.226836,92,6005
17:29:04.226836,93,5957
17:29:04.226836,91,6019
17:29:04.279310,92,6123
17:29:04.383615,92,6374
17:29:04.383615,91,6693
17:29:04.436057,91,6783
17:29:04.436057,91,6712
17:29:04.436057,91,6635
17:29:04.436057,92,6480
17:29:04.488539,90,6719
17:29:04.488539,91,6844
17:29:04.488539,91,6765
17:29:04.541086,91,6594
17:29:04.541086,91,6453
17:29:04.593558,92,6452
17:29:04.593558,92,6357
17:29:04.646198,92,6509
17:29:04.698260,91,6736
17:29:04.698260,91,6724
17:29:04.698260,91,6738
17:29:04.750831,91,6873
17:29:04.750831,91,6772
17:29:04.803233,91,6718
17:29:04.855576,87,7853
17:29:04.908131,85,8282
17:29:04.908131,84,8668
17:29:04.960472,83,8884
17:29:04.960472,84,8896
17:29:05.012903,81,9524
17:29:05.012903,81,9573
17:29:05.012903,81,9722
17:29:05.012903,82,9654
17:29:05.012903,82,9630
17:29:05.065835,80,10178
17:29:05.118173,78,11337
17:29:05.118173,77,11558
17:29:05.170759,75,11353
17:29:05.170759,75,11434
17:29:05.170759,74,11829
17:29:05.223111,73,12328
17:29:05.223111,73,13207
17:29:05.275476,73,13145
17:29:05.275476,73,13181
17:29:05.328053,73,13155
17:29:05.328053,73,13275
17:29:05.380443,69,14251
17:29:05.380443,68,14593
17:29:05.432672,68,15080
17:29:05.432672,68,15091
17:29:05.484989,68,15195
17:29:05.484989,68,15309
17:29:05.537547,67,16036
17:29:05.589983,66,16208
17:29:05.589983,194,48696
17:29:05.589983,67,15912
17:29:05.642572,67,16868
17:29:05.694844,65,18393
17:29:05.694844,65,18263
17:29:05.799142,64,20011
17:29:05.799142,65,19704
17:29:06.009412,63,20286
17:29:06.009412,62,20246
17:29:06.009412,62,19899
17:29:06.009412,62,20040
17:29:06.062063,62,20500
17:29:06.062063,62,20697
17:29:06.062063,62,21043
17:29:06.114529,63,20762
17:29:06.114529,63,20565
17:29:06.166995,59,4146
17:29:06.166995,58,4131
17:29:06.166995,57,4530
17:29:06.219407,53,4965
17:29:06.219407,51,5508
17:29:06.219407,51,5835
17:29:06.219407,50,5768
17:29:06.272244,48,5949
17:29:06.272244,46,6227
17:29:06.272244,43,6755
17:29:06.272244,41,6860
17:29:06.377069,33,11370
17:29:06.429356,47,7244
17:29:06.429356,55,5265
17:29:06.481419,67,3231
17:29:06.481419,77,2267
17:29:06.533662,133,2079
17:29:06.533662,151,1767
17:29:06.533662,171,1883
17:29:06.586357,385,186
17:29:06.639001,65535,95
17:29:06.639001,65535,92
17:29:06.639001,65535,79
17:29:06.691407,65535,76
17:29:06.691407,65535,77
17:29:06.691407,65535,80
17:29:06.743872,65535,81
17:29:06.743872,65535,95
17:29:06.796353,65535,77
17:29:06.796353,65535,54
17:29:06.848691,65535,83
17:29:06.848691,271,1609
17:29:06.901161,256,1175
17:29:06.901161,65535,26
17:29:06.953566,65535,47
17:29:06.953566,65535,39
17:29:06.953566,65535,30
17:29:07.006261,65535,73
17:29:07.006261,65535,203
17:29:07.110471,320,9424
17:29:07.162517,319,4958
17:29:07.214806,317,4757
17:29:07.214806,317,4577
17:29:07.214806,316,3542
17:29:07.267371,315,2743
17:29:07.267371,316,2744
17:29:07.319619,315,2051
17:29:07.319619,313,4243
17:29:07.371938,313,2959
17:29:07.371938,313,5648
17:29:07.371938,313,7771
17:29:07.424428,313,9104
17:29:07.424428,312,8331
17:29:07.476949,312,4073
17:29:07.476949,310,5777
17:29:07.476949,310,5327
17:29:07.529594,441,34534
17:29:07.529594,309,2836
17:29:07.581788,309,4597
17:29:07.581788,309,5600
17:29:07.581788,308,5121
17:29:07.634239,308,3762
17:29:07.634239,307,2865
17:29:07.686594,307,1815
17:29:07.686594,307,1812
17:29:07.739006,307,2302
17:29:07.739006,305,1350
17:29:07.739006,306,751
17:29:07.791874,305,515
17:29:07.791874,305,481
17:29:07.844204,65535,10
17:29:07.896485,65535,17
17:29:07.896485,65535,12
17:29:07.948630,65535,10
17:29:07.948630,65535,12
17:29:08.000823,65535,17
17:29:08.000823,65535,12
17:29:08.000823,65535,11
17:29:08.000823,65535,9
17:29:08.053366,65535,8
17:29:08.053366,65535,10
17:29:08.105762,65535,14
17:29:08.105762,65535,9
17:29:08.157880,65535,12
17:29:08.157880,65535,20
17:29:08.157880,65535,11
17:29:08.210272,65535,14
17:29:08.210272,65535,11
17:29:08.262494,65535,8
17:29:08.314818,65535,9
17:29:08.314818,65535,12
17:29:08.314818,65535,20
17:29:08.367471,65535,11
17:29:08.367471,65535,4
17:29:08.419657,65535,17
17:29:08.419657,65535,11
17:29:08.471865,65535,9
17:29:08.471865,65535,14
17:29:08.524192,65535,7
17:29:08.524192,65535,14
17:29:08.576482,65535,5
17:29:08.576482,65535,10
17:29:08.576482,65535,16
17:29:08.629062,65535,14
17:29:08.681014,65535,15
17:29:08.681014,65535,13
17:29:08.733146,65535,138
17:29:08.733146,65535,15
17:29:08.733146,65535,9
17:29:08.785588,65535,15
17:29:08.785588,65535,10
17:29:08.785588,65535,16
17:29:08.785588,65535,9
17:29:08.838257,65535,12
17:29:08.838257,65535,13
17:29:08.838257,65535,12
17:29:08.891153,65535,14
17:29:08.891153,65535,17
17:29:08.891153,65535,16
17:29:08.891153,65535,12
17:29:08.943684,65535,11
17:29:08.943684,65535,19
17:29:08.995856,65535,17
17:29:09.048182,65535,17
17:29:09.048182,65535,16
17:29:09.048182,65535,16
17:29:09.048182,65535,13
17:29:09.100587,65535,8
17:29:09.152788,65535,21
17:29:09.152788,65535,13
17:29:09.152788,65535,12
17:29:09.205064,65535,19
17:29:09.257200,65535,7
17:29:09.257200,65535,7
17:29:09.257200,65535,18
17:29:09.257200,65535,10
17:29:09.361379,65535,13
17:29:09.361379,65535,10
17:29:09.413613,65535,17
17:29:09.413613,65535,13
17:29:09.465806,65535,19
17:29:09.465806,65535,15
17:29:09.465806,65535,15
17:29:09.518425,65535,17
17:29:09.570825,65535,15
17:29:09.570825,65535,14
17:29:09.623371,65535,13
17:29:09.623371,65535,9
17:29:09.623371,65535,14
17:29:09.675781,65535,10
17:29:09.675781,65535,10
17:29:09.728093,65535,15
17:29:09.728093,65535,10
17:29:09.780243,65535,13
17:29:09.780243,65535,12
17:29:09.832364,65535,12
17:29:09.832364,65535,6
17:29:09.832364,65535,11
17:29:09.936512,65535,3
17:29:09.936512,65535,13
17:29:09.936512,65535,13
17:29:09.989086,65535,14
17:29:09.989086,65535,8
17:29:09.989086,65535,10
17:29:10.041259,65535,17
17:29:10.041259,65535,11
17:29:10.093498,65535,14
17:29:10.093498,65535,17
17:29:10.145982,65535,15
17:29:10.145982,65535,18
17:29:10.145982,65535,12
17:29:10.198426,65535,13
17:29:10.198426,65535,12
17:29:10.250689,65535,20
17:29:10.250689,65535,18
17:29:10.302952,65535,13
17:29:10.302952,65535,16
17:29:10.355496,65535,11
17:29:10.408026,65535,14
17:29:10.408026,65535,13
17:29:10.408026,65535,15
17:29:10.460636,65535,9
17:29:10.512697,65535,20
17:29:10.512697,65535,4
17:29:10.512697,65535,9
17:29:10.565104,65535,13
17:29:10.565104,65535,14
17:29:10.565104,65535,9
17:29:10.565104,65535,16
17:29:10.617724,65535,15
17:29:10.617724,65535,12
17:29:10.617724,65535,20
17:29:10.670961,65535,8
17:29:10.670961,65535,16
17:29:10.670961,65535,6
17:29:10.724317,65535,17
17:29:10.724317,65535,16
17:29:10.776593,65535,14
17:29:10.776593,65535,16
17:29:10.776593,65535,19
17:29:10.828922,65535,18
17:29:10.828922,65535,11
17:29:10.828922,65535,16
17:29:10.828922,65535,14
17:29:10.881750,65535,20
17:29:10.881750,65535,29
17:29:10.934070,65535,32
17:29:10.934070,65535,31
17:29:10.934070,65535,27
17:29:10.986863,65535,29
17:29:10.986863,65535,27
17:29:11.091338,65535,34
17:29:11.091338,65535,31
17:29:11.143445,65535,34
17:29:11.143445,65535,34
17:29:11.143445,65535,29
17:29:11.195886,65535,41
17:29:11.248084,65535,30
17:29:11.248084,65535,36
17:29:11.248084,65535,37
17:29:11.300633,65535,27
17:29:11.352789,65535,40
17:29:11.352789,65535,30
17:29:11.352789,65535,34
17:29:11.405154,65535,30
17:29:11.405154,65535,26
17:29:11.405154,65535,30
17:29:11.457804,65535,25
17:29:11.457804,65535,39
17:29:11.510278,65535,37
17:29:11.510278,65535,37
17:29:11.510278,65535,37
17:29:11.510278,65535,35
17:29:11.562866,65535,37
17:29:11.562866,65535,37
17:29:11.562866,65535,40
17:29:11.615457,65535,37
17:29:11.615457,65535,29
17:29:11.615457,65535,37
17:29:11.668078,65535,32
17:29:11.720530,65535,31
17:29:11.772828,65535,29
17:29:11.772828,65535,23
17:29:11.825534,65535,32
17:29:11.825534,65535,28
17:29:11.825534,65535,38
17:29:11.825534,65535,31
17:29:11.878445,65535,19
17:29:11.878445,65535,17
17:29:11.930831,65535,22
17:29:11.930831,65535,29
17:29:11.930831,65535,30
17:29:11.985097,65535,28
17:29:11.985097,65535,26
17:29:11.985097,65535,33
17:29:11.985097,65535,39
17:29:12.039022,65535,41
17:29:12.091168,65535,34
17:29:12.091168,65535,34
17:29:12.144819,65535,36
17:29:12.196767,65535,45
17:29:12.248734,65535,47
17:29:12.248734,65535,44
17:29:12.248734,65535,54
17:29:12.301085,65535,46
17:29:12.301085,65535,40
17:29:12.353811,65535,38
17:29:12.353811,65535,49
17:29:12.406204,65535,51
17:29:12.406204,65535,53
17:29:12.458409,65535,209
17:29:12.458409,2000,793
17:29:12.458409,2000,518
17:29:12.511085,2000,2396
17:29:12.563097,2000,413
17:29:12.563097,2000,326
17:29:12.563097,2000,705
17:29:12.615376,2000,259
17:29:12.615376,2000,227
17:29:12.667992,2000,151
17:29:12.667992,2000,242
17:29:12.720528,2000,121
17:29:12.720528,65535,90
17:29:12.772974,65535,79
17:29:12.825317,65535,110
17:29:12.825317,2000,102
17:29:12.877933,65535,83
17:29:12.877933,65535,80
17:29:12.877933,65535,86
17:29:12.877933,65535,95
17:29:12.930838,2000,154
17:29:12.930838,65535,76
17:29:12.983565,65535,75
17:29:13.035773,65535,69
17:29:13.088081,65535,77
17:29:13.140564,65535,88
17:29:13.140564,65535,90
17:29:13.192624,2000,298
17:29:13.192624,2000,174
17:29:13.192624,2000,194
17:29:13.244985,65535,52
17:29:13.244985,65535,50
17:29:13.244985,65535,48
17:29:13.244985,65535,44
17:29:13.244985,65535,44
17:29:13.298002,65535,42
17:29:13.298002,65535,47
17:29:13.298002,65535,52
17:29:13.351040,65535,49
17:29:13.351040,65535,42
17:29:13.403598,65535,39
17:29:13.403598,65535,41
17:29:13.403598,65535,44
17:29:13.403598,65535,48
17:29:13.456609,65535,53
17:29:13.456609,65535,56
17:29:13.509282,65535,66
17:29:13.509282,65535,75
17:29:13.561772,65535,44
17:29:13.561772,65535,54
17:29:13.561772,65535,52
17:29:13.561772,65535,58
17:29:13.614573,65535,43
17:29:13.614573,65535,35
17:29:13.614573,65535,37
17:29:13.667011,65535,46
17:29:13.667011,65535,43
17:29:13.667011,65535,42
17:29:13.719508,65535,43
17:29:13.719508,65535,39
17:29:13.719508,65535,33
17:29:13.772180,65535,41
17:29:13.772180,65535,35
17:29:13.824863,65535,46
17:29:13.877544,65535,39
17:29:13.877544,65535,31
17:29:13.929974,65535,46
17:29:13.929974,65535,44
17:29:13.982544,65535,49
17:29:13.982544,65535,53
17:29:13.982544,65535,56
17:29:13.982544,65535,63
17:29:14.035116,65535,63
17:29:14.035116,65535,52
17:29:14.035116,65535,67
17:29:14.087739,65535,56
17:29:14.087739,65535,56
17:29:14.140009,65535,60
17:29:14.140009,65535,150
17:29:14.192304,65535,91
17:29:14.296608,2000,106
17:29:14.296608,2000,101
17:29:14.296608,2000,100
17:29:14.349603,65535,87
17:29:14.349603,65535,81
17:29:14.402332,65535,65
17:29:14.402332,65535,68
17:29:14.402332,65535,51
17:29:14.455097,65535,65
17:29:14.455097,2000,164
17:29:14.508727,2000,310
17:29:14.508727,2000,307
17:29:14.508727,2000,272
17:29:14.561359,2000,206
17:29:14.561359,2000,259
17:29:14.614149,2000,358
17:29:14.614149,2000,418
17:29:14.666768,2000,325
17:29:14.719081,524,377
17:29:14.719081,424,413
17:29:14.771392,354,574
17:29:14.823856,355,415
17:29:14.876077,354,112
17:29:14.876077,65535,67
17:29:14.876077,65535,33
17:29:14.928418,65535,18
17:29:14.928418,65535,24
17:29:14.980744,65535,36
17:29:14.980744,65535,41
17:29:15.033046,65535,45
17:29:15.085398,65535,35
17:29:15.085398,65535,33
17:29:15.137859,65535,28
17:29:15.137859,65535,27
17:29:15.189942,65535,24
17:29:15.189942,65535,27
17:29:15.241907,65535,32
17:29:15.241907,65535,28
17:29:15.241907,65535,33
17:29:15.294542,65535,28
17:29:15.294542,65535,22
17:29:15.348441,65535,24
17:29:15.348441,65535,28
17:29:15.400783,65535,27
17:29:15.400783,65535,38
17:29:15.453443,65535,27
17:29:15.453443,65535,20
17:29:15.453443,65535,23
17:29:15.506498,65535,24
17:29:15.506498,65535,25
17:29:15.558996,65535,12
17:29:15.558996,65535,23
17:29:15.558996,65535,16
17:29:15.558996,65535,12
17:29:15.612127,65535,19
17:29:15.612127,65535,66
17:29:15.612127,328,169
17:29:15.664400,312,349
17:29:15.664400,308,400
17:29:15.664400,306,430
17:29:15.716806,307,714
17:29:15.716806,305,774
17:29:15.769278,308,879
17:29:15.769278,308,869
17:29:15.769278,308,879
17:29:15.769278,309,877
17:29:15.873975,309,986
17:29:15.873975,309,989
17:29:15.926586,308,912
17:29:15.926586,307,851
17:29:15.979248,311,716
17:29:15.979248,312,663
17:29:16.031680,312,651
17:29:16.031680,312,642
17:29:16.031680,310,673
17:29:16.084669,309,605
17:29:16.084669,309,561
17:29:16.084669,309,569
17:29:16.084669,308,558
17:29:16.137805,307,550
17:29:16.137805,306,534
17:29:16.190355,304,444
17:29:16.190355,305,406
17:29:16.190355,303,384
17:29:16.242772,305,276
17:29:16.242772,65535,74
17:29:16.295618,65535,27
17:29:16.295618,65535,21
17:29:16.348084,65535,20
17:29:16.348084,65535,24
17:29:16.348084,65535,30
17:29:16.400582,65535,36
17:29:16.400582,65535,42
17:29:16.400582,65535,56
17:29:16.453461,65535,68
17:29:16.453461,65535,77
17:29:16.505967,65535,86
17:29:16.505967,65535,83
17:29:16.505967,65535,79
17:29:16.558822,65535,78
17:29:16.558822,65535,75
17:29:16.558822,65535,83
17:29:16.558822,65535,100
17:29:16.611828,338,507
17:29:16.664037,342,782
17:29:16.664037,343,963
17:29:16.716382,340,1085
17:29:16.716382,340,1206
17:29:16.716382,341,850
17:29:16.821785,344,393
17:29:16.821785,346,311
17:29:16.874140,65535,101
17:29:16.874140,65535,99
17:29:16.926528,65535,95
17:29:16.926528,65535,90
17:29:16.926528,65535,93
17:29:16.978930,65535,83
17:29:16.978930,65535,53
17:29:17.031267,65535,32
17:29:17.031267,65535,14
17:29:17.031267,65535,18
17:29:17.084014,65535,16
17:29:17.084014,65535,6
17:29:17.084014,65535,18
17:29:17.136804,65535,20
17:29:17.136804,65535,22
17:29:17.136804,65535,26
17:29:17.189705,65535,21
17:29:17.189705,65535,28
17:29:17.189705,65535,30
17:29:17.242633,65535,35
17:29:17.295237,65535,31
17:29:17.295237,65535,26
17:29:17.347971,65535,27
17:29:17.347971,65535,22
17:29:17.347971,65535,33
17:29:17.453415,65535,34
17:29:17.505795,65535,30
17:29:17.557997,65535,29
17:29:17.557997,65535,31
17:29:17.557997,65535,27
17:29:17.557997,65535,30
17:29:17.610910,65535,27
17:29:17.610910,65535,26
17:29:17.610910,65535,23
17:29:17.610910,65535,28
17:29:17.663528,65535,30
17:29:17.663528,65535,21
17:29:17.715787,65535,33
17:29:17.767748,65535,33
17:29:17.767748,65535,29
17:29:17.820156,65535,33
17:29:17.820156,65535,31
17:29:17.872400,65535,30
17:29:17.872400,65535,23
17:29:17.924621,65535,23
17:29:17.924621,65535,24
17:29:17.976925,65535,27
17:29:17.976925,65535,21
17:29:17.976925,65535,27
17:29:18.029507,65535,23
17:29:18.029507,65535,23
17:29:18.029507,65535,25
17:29:18.082084,65535,26
17:29:18.082084,65535,32
17:29:18.082084,65535,23
17:29:18.134683,65535,32
17:29:18.134683,65535,30
17:29:18.239085,65535,29
17:29:18.291043,65535,28
17:29:18.291043,65535,28
17:29:18.343178,65535,23
17:29:18.343178,65535,22
17:29:18.395563,65535,30
17:29:18.448126,65535,35
17:29:18.448126,65535,32
17:29:18.500712,65535,31
17:29:18.500712,65535,33
17:29:18.552998,65535,34
17:29:18.552998,65535,29
17:29:18.605273,65535,32
17:29:18.605273,65535,31
17:29:18.658031,65535,32
17:29:18.658031,65535,27
17:29:18.658031,65535,28
17:29:18.710406,65535,30
17:29:18.710406,65535,26
17:29:18.762621,65535,29
17:29:18.762621,65535,25
17:29:18.815009,65535,32
17:29:18.867617,65535,37
17:29:18.867617,65535,32
17:29:18.867617,65535,37
17:29:18.920638,65535,38
17:29:18.920638,65535,37
17:29:18.920638,65535,35
17:29:18.920638,65535,30
17:29:19.025488,65535,33
17:29:19.025488,65535,39
17:29:19.025488,65535,32
17:29:19.078280,65535,30
17:29:19.078280,65535,33
17:29:19.078280,65535,35
17:29:19.078280,65535,37
17:29:19.130914,65535,31
17:29:19.130914,65535,40
17:29:19.130914,65535,28
17:29:19.130914,65535,34
17:29:19.183668,65535,37
17:29:19.236393,65535,35
17:29:19.236393,65535,38
17:29:19.236393,65535,38
17:29:19.236393,65535,34
17:29:19.289334,65535,30
17:29:19.289334,65535,31
17:29:19.341728,65535,33
17:29:19.341728,65535,31
17:29:19.394077,65535,29
17:29:19.394077,65535,31
17:29:19.394077,65535,26
17:29:19.446888,65535,27
17:29:19.446888,65535,33
17:29:19.446888,65535,30
17:29:19.500947,65535,38
17:29:19.500947,65535,33
17:29:19.500947,65535,35
17:29:19.553539,65535,39
17:29:19.553539,65535,32
17:29:19.606256,65535,35
17:29:19.606256,65535,33
17:29:19.606256,65535,36
17:29:19.606256,65535,35
17:29:19.606256,65535,30
17:29:19.659067,65535,35
17:29:19.711195,65535,33
17:29:19.711195,65535,34
17:29:19.763640,65535,24
17:29:19.815863,65535,33
17:29:19.815863,65535,32
17:29:19.815863,65535,28
17:29:19.815863,65535,29
17:29:19.868668,65535,33
